author	paragraphs	rhythmic	polarity analysis	polarity score
姜夔	把酒临风，不思归去，有如此水	水龙吟	negative	0.10519976704988454
姜夔	但浊酒相呼，疏帘自卷，微月照清饮	摸鱼儿	positive	0.7594268890393024
姜夔	强携酒、小桥宅，怕梨花落尽成秋色	淡黄柳	positive	0.956394855255728
姜夔	墙头唤酒，谁问讯、城南诗客	惜红衣	positive	0.533814800201024
姜夔	荡一点、春心如酒	角招	negative	0.2974971650880822
姜夔	仗酒襏清愁，花销英气	翠楼吟	negative	0.39555000981376853
姜夔	獠女供花，伧儿行酒，卧看青门辙	念奴娇	negative	0.28431191514707166
姜夔	凉观酒初醒，竹阁吟才就	卜算子	negative	0.24129009620767472
姜夔	鹅儿真似酒，我爱幽芳，远比酴醿又娇绝	洞仙歌	positive	0.7065161431503926
姜夔	有尊中酒差可饮，大旗尽绣熊虎	永遇乐	negative	0.19785743869910155
姜夔	临皋领客，向月边、携酒携鲈	汉宫春	negative	0.050168217191053244
姜夔	齐劝长生酒	点绛唇	negative	0.08860533877769805
汪莘	应记薰弦相对日，酹一杯、太乙东皇酒	乳燕飞・贺新郎	negative	0.21687514892941906
汪莘	日挈白鱼携碧酒，要与诗人共酌	乳燕飞・贺新郎	positive	0.500849642419568
汪莘	遣厨人馈酒，廪人馈粟	满江红	positive	0.8154521166777858
汪莘	涧边野鹤，岩上忽孤云，倾浊酒，对黄花，又似东篱子	蓦山溪	positive	0.9999512228073825
汪莘	自篘白酒作重阳	浣溪沙	negative	0.1433596788066568
汪莘	谁忆陶元亮，春酒解饥劬。时访前村酒，旋买小溪鱼	水调歌头	negative	0.16709040312734336
汪莘	绿酒春浓	行香子	negative	0.37076878550841874
汪莘	酿秫小春月，取酒雪花晨。一见酒之面，便得酒之心。这番酒，□□□，未及宾	水调歌头	negative	0.15044771908768817
汪莘	绿酒一樽歌一曲，人传	南乡子	positive	0.7971263526319702
汪莘	身子外、只要自家人，共酒后羲皇，花前偏霸	洞仙歌	negative	0.24430178274930425
刘仙伦	酒病惊秋，诗愁入鬓，对景人千里	念奴娇	positive	0.9873493996450299
刘仙伦	酒醒闻塞笛	霜天晓角	negative	0.20210237222472616
刘仙伦	金瓯盛酒玉纤擎。只怕酒阑歌罢后，人不见，暮山青	江神子・江城子	positive	0.9913216736392229
刘仙伦	更没心情共酒尊	一翦梅	negative	0.2924118685346666
刘仙伦	寿烛高烧，寿词齐唱，满劝长生酒	喜迁莺	negative	0.44298117428897676
刘仙伦	香爇沈檀，曲调金缕，满斟春酒	醉蓬莱	positive	0.7440044395299085
郭应祥	去年持酒为君寿	菩萨蛮	negative	0.35554364798358273
郭应祥	沽酒邀佳客	菩萨蛮	negative	0.18678952112047498
郭应祥	篱根无菊尊无酒	菩萨蛮	negative	0.4017181996556237
郭应祥	清心堂下围红处，剩有长生酒满壶	鹧鸪天	negative	0.2423191939983953
郭应祥	香叆叇，酒清醇	鹧鸪天	positive	0.5181706986210373
郭应祥	瓣香卮酒寿蓝田	西江月	positive	0.8588900875011696
郭应祥	何况有花有酒。花若与人有意，酒能为我浇愁	西江月	negative	0.08312306780241374
郭应祥	歌扇潜回暖吹，酒兵顿解寒围	西江月	positive	0.9533381706430938
郭应祥	麝囊初破酒初醺	西江月	negative	0.2875867163992647
郭应祥	有酒不妨同醉	昭君怨	positive	0.6836883280339391
郭应祥	从今对酒与当歌，空惹离情千万绪	玉楼春	negative	0.42132859187795335
郭应祥	问新来、诗酒顿然疏，怎消遣	满江红	negative	0.18923401504451665
郭应祥	驱尽寒威凭酒力，买笑千金须费	念奴娇	negative	0.4332486227399851
郭应祥	休斟别酒惨离裾	虞美人	negative	0.06776120042732037
郭应祥	折花持酒	减字木兰花	negative	0.1805015779926763
郭应祥	对酒当歌气尚豪	减字木兰花	positive	0.5531686632862829
郭应祥	休唱木犀词，预饮黄花酒	生查子	positive	0.6028582854105273
郭应祥	甲第初成，持杯酌酒来相庆	点绛唇	negative	0.2602320413049576
李壁	怎得尊前避酒，史君精鉴如神	朝中措	positive	0.9898495946162321
李壁	高情时载酒、雁湖边	小重山	positive	0.8857992518887907
李壁	但有书盈屋酒盈缸，还堪乐	满江红	negative	0.424214237310667
李壁	况是瀛洲侣，来同酒盏倾	南歌子	positive	0.7355974399060785
李壁	落花中酒天	阮郎归	positive	0.599689838973009
李壁	吹香不断酒倾银	鹧鸪天	positive	0.9227018751633721
韩淲	难老一杯春酒美，主人玉监清秋	临江仙	positive	0.9955774917389496
韩淲	莫问功名，且寻诗酒，一棹西风	柳梢青	positive	0.9735823155413025
韩淲	明月到花影，把酒对香红	水调歌头	positive	0.889525706561407
韩淲	试著春衫从酒伴，乱插繁英嫩萼	贺新郎	negative	0.22926846823904745
韩淲	趁新凉，便约乘云绕日，饮天浆酒	水龙吟	negative	0.06528862057605467
韩淲	酒盏谁分付	菩萨蛮	negative	0.21889629892064744
韩淲	酒徒诗社，自此冷落，胸怀尘土	海月谣	positive	0.8549635012434831
韩淲	饮尽杯中酒	菩萨蛮	negative	0.293537781887643
韩淲	相逢杯酒也相宜	浣溪沙	negative	0.39407626102588933
韩淲	宝鸭香消酒未醒	浣溪沙	negative	0.4712528173895921
韩淲	酒病向谁能遣，春愁惟我难禁	西江月	positive	0.6297305922824545
韩淲	海角天涯今几春，邂逅新丰酒	卜算子	positive	0.992040007215212
韩淲	寻浊酒，试吟篇	鹧鸪天	positive	0.8872686053483692
韩淲	都莫问，归酒畔，集毫端	水调歌头	negative	0.28910490254585985
韩淲	山中酒里	减字木兰花	positive	0.7296305745644982
韩淲	人何在，诗酒淡心情	小重山	negative	0.08695249457594745
韩淲	殢酒不成芳信断，社寒新燕呢喃	临江仙	negative	0.40532558779683625
韩淲	儿童藉草几成市，杯酒沾花不觉村	鹧鸪天	negative	0.05370194301393161
韩淲	问山中、酒徒诗友	明月棹孤舟・夜行船	positive	0.9211945694006256
韩淲	东风吹酒面	谒金门	negative	0.23643390781896234
韩淲	酒醒残月雁声迟	浣溪沙	positive	0.5052815721862264
韩淲	酒边犹发少年狂	浣溪沙	positive	0.8465342849111901
韩淲	梅花春寿酒行迟	浣溪沙	positive	0.6919729348303819
韩淲	老去情怀酒味中	鹧鸪天	positive	0.8068828924047177
韩淲	香腮酒未醒	菩萨蛮	positive	0.8916334556524071
韩淲	棋酒心情，笙歌滋味，便合朝天阙	醉蓬莱	positive	0.9340703256431576
韩淲	为兹春酒寿诗翁	朝中措	positive	0.6392150300707344
韩淲	白白与青青，日映风前酒	生查子	negative	0.07038585752018134
韩淲	甚村酒、偏教醉	探春令	negative	0.2329646331068912
韩淲	酒愁花恨霎时间	临江仙	negative	0.3595096720801938
韩淲	但拚取、心情酒家	柳梢青	positive	0.7254526501665987
韩淲	今年好，为兹春酒，莫惜醉淋浪	满庭芳	positive	0.9258395884963179
韩淲	一枝横酒尊	菩萨蛮	negative	0.3402814456078097
韩淲	且把春酒寻梅，年年眉寿，坐对南枝发	百字令・念奴娇	negative	0.3672141955053424
韩淲	折花闲伴酒，试濡唇	小重山	negative	0.19940785122273808
韩淲	惜春归去，酒病翻成花恼	感皇恩	positive	0.9347783512630092
韩淲	诗社酒徒闲，村村花柳。弄蕊攀条，为寻芳酒	感皇恩	positive	0.94206327536553
韩淲	酒以歌长谁乐事，诗成杯滟我离群	浣溪沙	positive	0.8770976367448682
韩淲	安得有诗同尔句，可教无酒泛其杯	浣溪沙	positive	0.7971124126807885
韩淲	酒徒犹恨少	谒金门	negative	0.3508009874402408
韩淲	茶瓯酒碗试濡唇	浣溪沙	positive	0.5019721497906428
韩淲	白发催人到酒边	减字木兰花	negative	0.29484747436036085
韩淲	也须诗酒属吾人	鹧鸪天	positive	0.6261906557253539
韩淲	烘堂赢得戏莱衣，春酒宝杯凸	好事近	negative	0.35834421934749594
韩淲	酒醒春宵漏尽	西江月	negative	0.35326701537086946
韩淲	把酒问春春几许	谒金门	positive	0.7025856123245473
李廷忠	笙歌乐地酒中天	临江仙	negative	0.2033723944741992
高似孙	南山客，东山妓，蒲萄酒，鹔鹴裘	金人捧露盘	negative	0.05951046449436792
高似孙	桂酒洗琼芳，丽景晖晖，日夜催红紫。殷勤举酒酬春，春若能留，□还亦喜	莺啼序	positive	0.9790364037831707
易祓	十千斗酒，相与买春闲，吴姬唱，秦娥舞	蓦山溪	positive	0.9994642425676198
易祓	强消遣，把闲愁推入，花前杯酒	喜迁莺	positive	0.8560436105486346
危稹	赖天公，顿得东园长在，陪歌陪酒	水龙吟	positive	0.8095249702984961
危稹	酒酣一任乌巾岸	渔家傲	negative	0.30573768188884154
危稹	殷勤携酒相过	沁园春	positive	0.8901750077275126
王居安	酒莫饮，经须读	满江红	negative	0.3625840009971756
吴礼之	荐酒荐茶些子涩，透心透顶十分香	浣溪沙	positive	0.9462499136113243
吴礼之	诗酒琴棋歌舞地	蝶恋花	positive	0.9790367933279499
吴礼之	百万呼卢，十千沽酒，不负韶华	柳梢青	positive	0.6528885483068743
俞国宝	玉骢惯识西湖路，骄嘶过、沽酒垆前	风入松	positive	0.9639275074510374
俞国宝	绿酒负金蕉	风入松	negative	0.15878432694770284
高翥	新酿酒，旋裁衣	秋日田父辞	negative	0.44424499000917206
汪	村酒三杯狂兴发，拔剑偶然起舞	贺新郎	negative	0.41053242197711015
汪	暑气林深不受，山色晚来逾好，顿觉酒尊凉	水调歌头	negative	0.2210077232165102
汪	满地落花春病酒，一帘明月夜登楼	鹧鸪词・瑞鹧鸪	positive	0.7097430367659141
汪	亲酌酒，老农唯诺，句句仁芽	沁园春	positive	0.7534370139426856
赵希明	酒尊行处乐	霜天晓角	negative	0.3095751637265377
程珌	韶凤徘徊，蒲鱼演漾，镐酒恩浓，龙蟠建业	醉蓬莱	positive	0.8627216724056025
程珌	螭殿黄昏未锁，鹤氅翩跹蜚下，共吸酒壶乾	水调歌头	positive	0.9589516777031372
程珌	记当年，赋得一丘一壑，天鸢阔，渊鱼静，莫击磬，但酌酒，尽从容	六州歌头	positive	0.8808248020759378
程珌	对新凉、酒颊微红，宛是一星南极	水龙吟	negative	0.31300693214805
程珌	今朝对酒，歌此与君为寿	酹江月・念奴娇	positive	0.9042993376646938
程珌	来岁今朝，星闱雾阁，一卮春酒	醉蓬莱	negative	0.2812960055249164
程珌	开遍门前丹蕊，渐西风入东篱，酿成仙酒	醉蓬莱	positive	0.9870375451740712
朱用之	怕笺凝怨墨，酒渍离觞	意难忘	positive	0.7347359576674395
郑域	酒薄愁浓醉不成	浣溪沙	negative	0.1379684800073523
赵希	酒豪诗健	点绛唇	positive	0.9432336205791302
戴复古	政成无事，时复把酒对江山	水调歌头	positive	0.7450675092493543
戴复古	开怀抱，有青梅荐酒，绿树啼莺	沁园春	positive	0.9964388131622988
戴复古	忆把金罍酒	贺新郎	negative	0.22157536444010983
戴复古	杯酒不在手，双鬓恐惊秋	水调歌头	positive	0.8448415647588932
戴复古	真堪爱，买鱼沽酒，到处听吴歌	满庭芳	positive	0.9498293060798784
戴复古	不须携酒登临。问有酒、何人共斟	柳梢青	negative	0.3603971347319517
戴复古	对韶华一笑，劝国夫人酒	锦帐春	negative	0.41406521182512945
戴复古	满斟寿酒，笑拈梅枝	行香子	positive	0.8480046901936075
戴复古	即时杯酒醉时歌，算省得、闲愁一半	鹊桥仙	positive	0.9977664869531084
戴复古	看画城簇簇，酒肆歌楼，奈没个巧处，安排着我	洞仙歌	negative	0.1073254997688976
戴复古	宿酒才醒又醉，春霄欲雨还晴	西江月	positive	0.9885946461888507
戴复古	尊酒唤回和气在，看从来、兄弟依然好	贺新郎	negative	0.3439852859669814
戴复古	吴姬劝酒	减字木兰花	positive	0.8425087992361369
戴复古	阻风中酒	减字木兰花	negative	0.14568128847345818
戴复古	说个话儿方有味，吃些酒子又何妨	浣溪沙	positive	0.9600758790041928
戴复古	酒醒梅花吹画角	清平乐	negative	0.45115721248669804
戴复古	莫恨银瓶酒尽，但将妾泪添杯	临江仙	positive	0.9720088453028606
戴复古	歌笑开怀，酒醒又还醉	祝英台近	positive	0.9410987163584179
戴复古	儿大相传书种在，客来不放酒尊空	望江南・忆江南	positive	0.6657633804638968
戴复古	有剑卖来酤酒吃，无钱归去买山居	望江南・忆江南	negative	0.32150829355543686
戴复古	遇酒且须斟	望江南・忆江南	negative	0.40314529261729115
戴复古	十分酒兴诗肠	清平乐	negative	0.4737672181921908
戴复古	春风酒醒	醉太平	positive	0.6429335818357281
戴复古	今年好，花边把酒，歌舞醉元宵	满庭芳	positive	0.9759503767078459
戴复古	换酒却归船	渔父・渔歌子	positive	0.630185472881335
戴复古妻	后回君若重来，不相忘处，把杯酒、浇奴坟土	祝英台近	positive	0.6453391979433142
徐梦龙	醉琉璃酒钟	醉太平	positive	0.8294457583903977
陈楠	一片白龙肝，一盏醍醐酒	真珠帘	positive	0.9529459066759159
徐鹿卿	相欢交□游嬉，卖薪买酒，歌舞升平里	酹江月・念奴娇	negative	0.4907785514638905
叶秀发	生朝有酒团栾酌	醉落魄・一斛珠	negative	0.441239215258166
李刘	寿岳峰前，寿星池畔，且寿长沙酒	酹江月・念奴娇	negative	0.33230120152535025
李刘	细酌成都千岁酒，闲看嶰谷一阳春	浣溪沙	positive	0.5814373793666521
李刘	归欤老矣，愁添鬓白，酒借颜红	朝中措	positive	0.9752388013692045
李刘	同对小蟠桃，共醉长生酒	生查子	negative	0.28967039654785065
黄简	病酒心情	柳梢青	negative	0.49452205446855924
陈耆卿	莫惜花前泥酒壶	鹧鸪天	negative	0.45473643294519817
薛师石	只有笭箵当酒钱	渔父词・渔父	negative	0.14696075973731082
薛师石	酒味薄，胜空瓯	渔父词・渔父	negative	0.43466808692375736
史达祖	寄声沽酒人家，预约俊，游伴侣	东风第一枝	positive	0.8393924596691089
史达祖	酒馆歌云，灯街舞绣，笑声喧似箫鼓	东风第一枝	positive	0.9760162675958932
史达祖	自怜诗酒瘦，难应接、许多春色	喜迁莺	positive	0.6122911551016665
史达祖	花活计，酒因缘	阮郎归	negative	0.26988805379903724
史达祖	想雾帐吹香，独怜奇俊，露杯分酒，谁伴婵娟	风流子	negative	0.3227412083273916
史达祖	但听雨挑灯，敧床病酒，多梦睡时妆	寿楼春	negative	0.2415932623264161
史达祖	被酒滞春眠，诗萦芳草	探芳信	positive	0.7658569682280211
史达祖	莫倚莓墙，花气酽如酒	祝英台近	negative	0.3338456986613737
史达祖	酒唤诗来酒外，人言身在人间	西江月	negative	0.3212634555563937
史达祖	夜酒未苏，春枕犹敧，曾是误成歌舞	花心动	positive	0.8485643068733717
史达祖	酒既相违诗亦可，此外云沈梦冷	贺新郎	positive	0.9990886908340691
史达祖	是天地中间，爱酒能诗之社	贺新郎	positive	0.9711472390724533
史达祖	子期老矣，不堪带酒重听	夜合花	negative	0.08391282957247181
史达祖	等得明朝酒消时，是闲澹、雍容处	留春令	negative	0.4558834399737578
史达祖	为发妆酒暖，脸霞轻腻	瑞鹤仙	positive	0.6459326369557189
史达祖	吹醒东窗酒	点绛唇	negative	0.16097544621388737
史达祖	日午酒消听骤雨	青玉案	positive	0.5041473648294408
史达祖	御封春酒几时尝	浣溪沙	negative	0.11587343483435797
史达祖	酒香红被夜迢迢	临江仙	negative	0.3794507310352836
史达祖	酒易醒，思正苦	湘江静	negative	0.2924629201851948
史达祖	须信风流未老，凭持酒、慰此凄凉心目	八归	negative	0.017648283590451674
史达祖	故园晚、强留诗酒，新雁远、不致寒暄	玉胡蝶・玉蝴蝶	positive	0.7925710186154407
史达祖	愁消秀句，寒回斗酒，春心多少	龙吟曲・水龙吟	positive	0.9324170490470557
史达祖	歌里眠香，酒酣喝月，壮怀无挠	龙吟曲・水龙吟	negative	0.23744717909895863
史达祖	情艳艳，酒狂狂	鹧鸪天	negative	0.26450792326692807
史达祖	秦楼屡约芳春，记扇背题诗，帕罗沾酒	玉烛新	positive	0.71479851285058
史达祖	香吹罗袖，酒映宫妆	一翦梅	positive	0.9770677549982222
史达祖	总多因、水村携酒，烟墅留屐	醉公子	negative	0.33906715574649837
高观国	载酒春情，吹箫夜约，犹忆玉娇香软	齐天乐	negative	0.39611820681450394
高观国	酒狂因月舞，诗俊为梅新	临江仙	positive	0.5094479617626312
高观国	且醉旗亭酒	菩萨蛮	positive	0.7290194320993331
高观国	真成醒酒冰	菩萨蛮	negative	0.48001747353524304
高观国	花娇绿鬓寒，酒凝清歌怨	生查子	positive	0.9701604980951128
高观国	有意入罗囊，不肯成春酒	生查子	negative	0.04488809740344368
高观国	酒醒情绪，日晚登临，凄凉谁问	烛影摇红	positive	0.6778976135831452
高观国	酒醅清惜重斟，菜甲嫩怜细缕	东风第一枝	positive	0.6930697954296676
